Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
691;"BMS1_Rack6_Min_Cell_Voltage_B";"";"MODBUS";"C";"43323";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";3.616;65472;0
692;"BMS1_Rack6_Min_Cell_Voltage_Mod_B";"";"MODBUS";"C";"43324";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";9;65472;0
693;"BMS1_Rack6_Min_Cell_Voltage_Cell_B";"";"MODBUS";"C";"43325I";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";3;65472;0
694;"BMS1_Rack6_Max_Cell_Temp_A";"";"MODBUS";"C";"43326";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:21";24.07;65472;0
695;"BMS1_Rack6_Max_Cell_T_Mod_A";"";"MODBUS";"C";"43327";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";2;65472;0
696;"BMS1_Rack6_Max_Cell_T_Cell_A";"";"MODBUS";"C";"43328";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
697;"BMS1_Rack6_Max_Cell_Temp_B";"";"MODBUS";"C";"43329";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:09";24;65472;0
698;"BMS1_Rack6_Max_Cell_T_Mod_B";"";"MODBUS";"C";"43330";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 13:46:50";4;65472;0
699;"BMS1_Rack6_Max_Cell_T_Cell_B";"";"MODBUS";"C";"43331";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
700;"BMS1_Rack6_Avg_Cell_Temp";"";"MODBUS";"C";"43332";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";22.67;65472;0
701;"BMS1_Rack6_Min_Cell_Temp_A";"";"MODBUS";"C";"43333";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";20.33;65472;0
702;"BMS1_Rack6_Min_Cell_T_Mod_A";"";"MODBUS";"C";"43334";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";18;65472;0
703;"BMS1_Rack6_Min_Cell_T_Cell_A";"";"MODBUS";"C";"43335";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
704;"BMS1_Rack6_Min_Cell_Temp_B";"";"MODBUS";"C";"43336";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";19.64;65472;0
705;"BMS1_Rack6_Min_Cell_T_Mod_B";"";"MODBUS";"C";"43337";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";17;65472;0
706;"BMS1_Rack6_Min_Cell_T_Cell_B";"";"MODBUS";"C";"43338";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
707;"BMS1_Rack7_Voltage";"";"MODBUS";"C";"43350";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";7.15;65472;0
708;"BMS1_Rack7_Current";"";"MODBUS";"C";"43351I";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:08";-0.5;65472;0
709;"BMS1_Rack7_SoC";"";"MODBUS";"C";"43353";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:58";28;65472;0
710;"BMS1_Rack7_SoH";"";"MODBUS";"C";"43354";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";97;65472;0
711;"BMS1_Rack7_Max_Cell_Voltage_A";"";"MODBUS";"C";"43363";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";3.625;65472;0
712;"BMS1_Rack7_Max_Cell_Voltage_Mod_A";"";"MODBUS";"C";"43364";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";7;65472;0
713;"BMS1_Rack7_Max_Cell_Voltage_Cell_A";"";"MODBUS";"C";"43365";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";7;65472;0
714;"BMS1_Rack7_Max_Cell_Voltage_B";"";"MODBUS";"C";"43366";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";3.624;65472;0
715;"BMS1_Rack7_Max_Cell_Voltage_Mod_B";"";"MODBUS";"C";"43367";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";1;65472;0
716;"BMS1_Rack7_Max_Cell_Voltage_Cell_B";"";"MODBUS";"C";"43368";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";6;65472;0
717;"BMS1_Rack7_Avg_Cell_Voltage";"";"MODBUS";"C";"43369";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";3.62;65472;0
718;"BMS1_Rack7_Min_Cell_Voltage_A";"";"MODBUS";"C";"43370";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";3.616;65472;0
719;"BMS1_Rack7_Min_Cell_Voltage_Mod_A";"";"MODBUS";"C";"43371";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";12;65472;0
720;"BMS1_Rack7_Min_Cell_Voltage_Cell_A";"";"MODBUS";"C";"43372";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";1;65472;0
721;"BMS1_Rack7_Min_Cell_Voltage_B";"";"MODBUS";"C";"43373";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";3.616;65472;0
722;"BMS1_Rack7_Min_Cell_Voltage_Mod_B";"";"MODBUS";"C";"43374";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:53";6;65472;0
723;"BMS1_Rack7_Min_Cell_Voltage_Cell_B";"";"MODBUS";"C";"43375I";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";1;65472;0
724;"BMS1_Rack7_Max_Cell_T_Mod_A";"";"MODBUS";"C";"43377";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";2;65472;0
725;"BMS1_Rack7_Max_Cell_T_Cell_A";"";"MODBUS";"C";"43378";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
726;"BMS1_Rack7_Max_Cell_Temp_B";"";"MODBUS";"C";"43379";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";24.34;65472;0
727;"BMS1_Rack7_Max_Cell_T_Mod_B";"";"MODBUS";"C";"43380";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 13:47:32";4;65472;0
728;"BMS1_Rack7_Max_Cell_T_Cell_B";"";"MODBUS";"C";"43381";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
729;"BMS1_Rack7_Avg_Cell_Temp";"";"MODBUS";"C";"43382";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:34";22.83;65472;0
730;"BMS1_Rack7_Min_Cell_Temp_A";"";"MODBUS";"C";"43383";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";20.53;65472;0
731;"BMS1_Rack7_Min_Cell_T_Mod_A";"";"MODBUS";"C";"43384";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";18;65472;0
732;"BMS1_Rack7_Min_Cell_T_Cell_A";"";"MODBUS";"C";"43385";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
733;"BMS1_Rack7_Min_Cell_Temp_B";"";"MODBUS";"C";"43386";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";19.84;65472;0
734;"BMS1_Rack7_Min_Cell_T_Mod_B";"";"MODBUS";"C";"43387";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";17;65472;0
735;"BMS1_Rack7_Min_Cell_T_Cell_B";"";"MODBUS";"C";"43388";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
736;"BMS1_Rack8_Voltage";"";"MODBUS";"C";"43400";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";7.137;65472;0
737;"BMS1_Rack8_Current";"";"MODBUS";"C";"43401I";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";-0.5;65472;0
738;"BMS1_Rack8_SoC";"";"MODBUS";"C";"43403";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:56";40;65472;0
739;"BMS1_Rack8_SoH";"";"MODBUS";"C";"43404";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";97;65472;0
740;"BMS1_Rack8_Max_Cell_Voltage_A";"";"MODBUS";"C";"43413";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";3.624;65472;0
741;"BMS1_Rack8_Max_Cell_Voltage_Mod_A";"";"MODBUS";"C";"43414";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";7;65472;0
742;"BMS1_Rack8_Max_Cell_Voltage_Cell_A";"";"MODBUS";"C";"43415";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";3;65472;0
743;"BMS1_Rack8_Max_Cell_Voltage_B";"";"MODBUS";"C";"43416";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:21";3.623;65472;0
744;"BMS1_Rack8_Max_Cell_Voltage_Mod_B";"";"MODBUS";"C";"43417";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";1;65472;0
745;"BMS1_Rack8_Max_Cell_Voltage_Cell_B";"";"MODBUS";"C";"43418";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";2;65472;0
746;"BMS1_Rack8_Avg_Cell_Voltage";"";"MODBUS";"C";"43419";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";3.62;65472;0
747;"BMS1_Rack8_Min_Cell_Voltage_A";"";"MODBUS";"C";"43420";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";3.616;65472;0
748;"BMS1_Rack8_Min_Cell_Voltage_Mod_A";"";"MODBUS";"C";"43421";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:01";10;65472;0
749;"BMS1_Rack8_Min_Cell_Voltage_Cell_A";"";"MODBUS";"C";"43422";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";1;65472;0
750;"BMS1_Rack8_Min_Cell_Voltage_B";"";"MODBUS";"C";"43423";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";3.615;65472;0
751;"BMS1_Rack8_Min_Cell_Voltage_Mod_B";"";"MODBUS";"C";"43424";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:32:53";10;65472;0
752;"BMS1_Rack8_Min_Cell_Voltage_Cell_B";"";"MODBUS";"C";"43425I";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";2;65472;0
753;"BMS1_Rack8_Max_Cell_T_Mod_A";"";"MODBUS";"C";"43427";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";2;65472;0
754;"BMS1_Rack8_Max_Cell_T_Cell_A";"";"MODBUS";"C";"43428";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
755;"BMS1_Rack8_Max_Cell_Temp_B";"";"MODBUS";"C";"43429";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";24.76;65472;0
756;"BMS1_Rack8_Max_Cell_T_Mod_B";"";"MODBUS";"C";"43430";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 13:47:14";4;65472;0
757;"BMS1_Rack8_Max_Cell_T_Cell_B";"";"MODBUS";"C";"43431";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
758;"BMS1_Rack8_Avg_Cell_Temp";"";"MODBUS";"C";"43432";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";23.2;65472;0
759;"BMS1_Rack8_Min_Cell_Temp_A";"";"MODBUS";"C";"43433";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:35";21.1;65472;0
760;"BMS1_Rack8_Min_Cell_T_Mod_A";"";"MODBUS";"C";"43434";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";18;65472;0
761;"BMS1_Rack8_Min_Cell_T_Cell_A";"";"MODBUS";"C";"43435";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
762;"BMS1_Rack8_Min_Cell_Temp_B";"";"MODBUS";"C";"43436";0.01;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:22";20.41;65472;0
763;"BMS1_Rack8_Min_Cell_T_Mod_B";"";"MODBUS";"C";"43437";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";17;65472;0
764;"BMS1_Rack8_Min_Cell_T_Cell_B";"";"MODBUS";"C";"43438";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";1;65472;0
765;"BMS1_Rack7_Max_Cell_Temp_A";"";"MODBUS";"C";"43376";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:31";2455;65472;0
766;"BMS1_Rack8_Max_Cell_Temp_A";"";"MODBUS";"C";"43426";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";2502;65472;0
767;"BMS2_Rack1_Voltage";"";"MODBUS";"C";"43550";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";7.143;65472;0
768;"BMS2_Rack1_Current";"";"MODBUS";"C";"43551I";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:23";-0.5;65472;0
769;"BMS2_Rack1_SoC";"";"MODBUS";"C";"43553";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:29";28.2;65472;0
770;"BMS2_Rack1_SoH";"";"MODBUS";"C";"43554";0.1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"20/02/2020 18:24:37";97.2;65472;0
771;"BMS2_Rack1_Max_Cell_Voltage_A";"";"MODBUS";"C";"43563";0.001;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";3.622;65472;0
772;"BMS2_Rack1_Max_Cell_Voltage_Mod_A";"";"MODBUS";"C";"43564";1;0;0;0;0;0;0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;120;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;1;0;"21/02/2020 16:33:36";4;65472;0
