Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;Type;AlStat;ChangeTime;TagValue;TagQuality;AlType
65;"BMS2_Rack_7_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43871";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:35";12
66;"BMS2_Rack_7_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43872";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:40";3
67;"BMS2_Rack_7_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43874";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:14";12
68;"BMS2_Rack_7_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43875";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 06:11:40";2
69;"BMS2_Rack_7_Module_Num_of_Max_Cell_Temp_A";"Module Number of Max Cell Temp A";"MODBUS";"A";"43877";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 20:07:23";2
70;"BMS2_Rack_7_Cell_Num_of_Max_Cell_Temp_A";"Cell Number of Max Cell Temp A";"MODBUS";"A";"43878";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:50";1
71;"BMS2_Rack_7_Module_Num_of_Max_Cell_Temp_B";"Module Number of Max Cell Temp B";"MODBUS";"A";"43880";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 05:48:35";1
72;"BMS2_Rack_7_Cell_Num_of_Max_Cell_Temp_B";"Cell Number of Max Cell Temp B";"MODBUS";"A";"43881";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:50";1
73;"BMS2_Rack_7_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43883";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";22.33
74;"BMS2_Rack_7_Module_Num_of_Min_Cell_Temp_A";"Module Number of Min Cell Temp A";"MODBUS";"A";"43884";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 05:30:05";23
75;"BMS2_Rack_7_Cell_Num_of_Min_Cell_Temp_A";"Cell Number of Min Cell Temp A";"MODBUS";"A";"43885";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:50";1
76;"BMS2_Rack_7_Module_Num_of_Min_Cell_Temp_B";"Module Number of Min Cell Temp B";"MODBUS";"A";"43887";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"08/10/2020 05:30:05";24
77;"BMS2_Rack_7_Cell_Num_of_Min_Cell_Temp_B";"Cell Number of Min Cell Temp B";"MODBUS";"A";"43888";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:50";1
78;"BMS2_Rack_8_Current";"BMS Rack 8 Current";"MODBUS";"A";"43901I";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";0
79;"BMS2_Rack_8_SoH";"BMS Rack 8 SoH";"MODBUS";"A";"43904";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"08/10/2020 06:11:40";100
80;"BMS2_Rack_8_Fault_1";"BMS Additional_Protection";"MODBUS";"A";"43905#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Additional_Protection Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
81;"BMS2_Rack_8_Fault_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43906#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW1 Sensing Fail Alarm¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
82;"BMS2_Rack_8_Fault_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43906#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW2 Sensing Fail Alarm¶¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
83;"BMS2_Rack_8_Fault_4";"DCSW3 Sensing Fail_Fault";"MODBUS";"A";"43906#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW3 Sensing Fail_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
84;"BMS2_Rack_8_Fault_5";"DCSW3 Fail_Fault";"MODBUS";"A";"43906#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW3 Fail_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
85;"BMS2_Rack_8_Fault_6";"Module PCB Under Temperature_Fault";"MODBUS";"A";"43906#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module PCB Under Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
86;"BMS2_Rack_8_Fault_7";"Module PCB Over-Temperature_Fault";"MODBUS";"A";"43906#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module PCB Over-Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
87;"BMS2_Rack_8_Fault_8";"Charge Current Limit_Fault";"MODBUS";"A";"43906#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Charge Current Limit_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
88;"BMS2_Rack_8_Fault_9";"Discharrge Current Limit_Fault";"MODBUS";"A";"43906#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Discharrge Current Limit_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
89;"BMS2_Rack_8_Fault_10";"Rack Fuse Fail_Fault";"MODBUS";"A";"43907#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Fuse Fail_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
91;"BMS2_Rack_8_Fault_12";"Module Under-Temperature_Fault";"MODBUS";"A";"43908#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Under-Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
92;"BMS2_Rack_8_Fault_13";"Module Over-Temperature_Fault";"MODBUS";"A";"43908#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Over-Temperature_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
93;"BMS2_Rack_8_Fault_14";"Module Under Voltage_Fault";"MODBUS";"A";"43908#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Under Voltage_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
94;"BMS2_Rack_8_Fault_15";"Module Over Voltage_Fault";"MODBUS";"A";"43908#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Over Voltage_Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
95;"BMS2_Rack_8_Fault_16";"Module Voltage Imbalance Fault";"MODBUS";"A";"43908#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Voltage Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
96;"BMS2_Rack_8_Fault_17";"Module Temperature Imbalance Fault";"MODBUS";"A";"43908#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Temperature Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
97;"BMS2_Rack_8_Fault_18";"Rack Module Comms Fail Fault";"MODBUS";"A";"43908#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Module Comms Fail Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
98;"BMS2_Rack_8_Fault_19";"Rack System Comms Fail Fault";"MODBUS";"A";"43908#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack System Comms Fail Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
99;"BMS2_Rack_8_Fault_20";"Rack Charge Over Current Fault";"MODBUS";"A";"43908#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Charge Over Current Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
100;"BMS2_Rack_8_Fault_21";"Rack Discharge Over Current Fault";"MODBUS";"A";"43908#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Discharge Over Current Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
101;"BMS2_Rack_8_Fault_22";"Rack Under Voltage Fault";"MODBUS";"A";"43908#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Under Voltage Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
102;"BMS2_Rack_8_Fault_23";"Rack Over Voltage Fault";"MODBUS";"A";"43908#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Over Voltage Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
103;"BMS2_Rack_8_Fault_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43908#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Voltage Sensing Difference Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
104;"BMS2_Rack_8_Fault_25";"Rack Current Sensing Difference";"MODBUS";"A";"43908#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Current Sensing Difference Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
105;"BMS2_Rack_8_Fault_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43908#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack String Voltage-Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
106;"BMS2_Rack_8_Fault_27";"Rack String Current-Imbalance";"MODBUS";"A";"43908#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack String Current-Imbalance Alarm¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
107;"BMS2_Rack_8_Alarm_1";"BMS Additional_Protection";"MODBUS";"A";"43909#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Additional_Protection Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
108;"BMS2_Rack_8_Alarm_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43910#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW1 Sensing Fail Fault¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
109;"BMS2_Rack_8_Alarm_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43910#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW2 Sensing Fail Fault¶¶¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
110;"BMS2_Rack_8_Alarm_4";"DCSW3 Sensing Fail_Alarm";"MODBUS";"A";"43910#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW3 Sensing Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
111;"BMS2_Rack_8_Alarm_5";"DCSW3 Fail_Alarm";"MODBUS";"A";"43910#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 DCSW3 Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
112;"BMS2_Rack_8_Alarm_6";"Module PCB Under Temperature_Alarm";"MODBUS";"A";"43910#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module PCB Under Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
113;"BMS2_Rack_8_Alarm_7";"Module PCB Over-Temperature_Alarm";"MODBUS";"A";"43910#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module PCB Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
114;"BMS2_Rack_8_Alarm_8";"Charge Current Limit_Alarm";"MODBUS";"A";"43910#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Charge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
115;"BMS2_Rack_8_Alarm_9";"Discharrge Current Limit_Alarm";"MODBUS";"A";"43910#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Discharrge Current Limit_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
116;"BMS2_Rack_8_Alarm_10";"Rack Fuse Fail_Alarm";"MODBUS";"A";"43911#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Rack Fuse Fail_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
117;"BMS2_Rack_8_Alarm_11";"Permanent Under-Voltage_Alarm";"MODBUS";"A";"43911#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Permanent Under-Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
118;"BMS2_Rack_8_Alarm_12";"Module Under-Temperature_Alarm";"MODBUS";"A";"43912#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Under-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
119;"BMS2_Rack_8_Alarm_13";"Module Over-Temperature_Alarm";"MODBUS";"A";"43912#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Over-Temperature_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
120;"BMS2_Rack_8_Alarm_14";"Module Under Voltage_Alarm";"MODBUS";"A";"43912#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Under Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
121;"BMS2_Rack_8_Alarm_15";"Module Over Voltage_Alarm";"MODBUS";"A";"43912#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Over Voltage_Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
122;"BMS2_Rack_8_Alarm_16";"Module Voltage Imbalance Alarm";"MODBUS";"A";"43912#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Voltage Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
123;"BMS2_Rack_8_Alarm_17";"Module Temperature Imbalance Alarm";"MODBUS";"A";"43912#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Temperature Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
124;"BMS2_Rack_8_Alarm_18";"Rack Module Comms Fail Alarm";"MODBUS";"A";"43912#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Module Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
125;"BMS2_Rack_8_Alarm_19";"Rack System Comms Fail Alarm";"MODBUS";"A";"43912#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 System Comms Fail Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
126;"BMS2_Rack_8_Alarm_20";"Rack Charge Over Current Alarm";"MODBUS";"A";"43912#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Charge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
127;"BMS2_Rack_8_Alarm_21";"Rack Discharge Over Current Alarm";"MODBUS";"A";"43912#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Discharge Over Current Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
128;"BMS2_Rack_8_Alarm_22";"Rack Under Voltage Alarm";"MODBUS";"A";"43912#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Under Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
129;"BMS2_Rack_8_Alarm_23";"Rack Over Voltage Alarm";"MODBUS";"A";"43912#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Over Voltage Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
130;"BMS2_Rack_8_Alarm_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43912#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Voltage Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
131;"BMS2_Rack_8_Alarm_25";"Rack Current Sensing Difference";"MODBUS";"A";"43912#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 Current Sensing Difference Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
132;"BMS2_Rack_8_Alarm_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43912#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 String Voltage-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
133;"BMS2_Rack_8_Alarm_27";"Rack String Current-Imbalance";"MODBUS";"A";"43912#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_8 String Current-Imbalance Fault¶";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"07/10/2020 14:01:50";0
134;"BMS2_Rack_8_Module_Num_of_Max_Cell_V_A";"Module Number of Max Cell Voltage A";"MODBUS";"A";"43514";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"07/10/2020 14:01:49";0
